version,ticker,name,asset_type,region,category,active,liquidity_class,source_group
2026.08.11-v1,CMPR,Cimpress plc,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,CMPS,COMPASS Pathways Plc,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,CMS,CMS Energy,Aktie,USA,Utilities,true,A,S&P 500
2026.08.11-v1,CMTL,Comtech Telecommunications Corp.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,CNC,Centene Corporation,Aktie,USA,Health Care,true,A,S&P 500
2026.08.11-v1,CNDT,Conduent Incorporated,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,CNH,CNH Industrial,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.11-v1,CNK,"Cinemark Holdings, Inc.",Aktie,USA,Communication Services,true,C,S&P SmallCap 600
2026.08.11-v1,CNL,Collective Mining Ltd.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,CNM,Core & Main,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.11-v1,CNMD,CONMED Corporation,Aktie,USA,Health Care,true,C,S&P SmallCap 600
2026.08.11-v1,CNO,CNO Financial Group,Aktie,USA,Financials,true,B,S&P MidCap 400
2026.08.11-v1,CNOB,"ConnectOne Bancorp, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,CNP,CenterPoint Energy,Aktie,USA,Utilities,true,A,S&P 500
2026.08.11-v1,CNR,"Core Natural Resources, Inc.",Aktie,USA,Energy,true,C,S&P SmallCap 600
2026.08.11-v1,CNS,"Cohen & Steers, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.11-v1,CNX,CNX Resources,Aktie,USA,Energy,true,B,S&P MidCap 400
2026.08.11-v1,CNXC,Concentrix,Aktie,USA,Industrials,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,CNXN,"PC Connection, Inc.",Aktie,USA,Information Technology,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,COAG,"Hemab Therapeutics Holdings, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,COCO,The Vita Coco Company,Aktie,USA,Consumer Staples,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,COF,Capital One,Aktie,USA,Financials,true,A,S&P 500
2026.08.11-v1,COGT,"Cogent Biosciences, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,COHR,Coherent Corp.,Aktie,USA,Information Technology,true,A,S&P 500
2026.08.11-v1,COHU,"Cohu, Inc.",Aktie,USA,Information Technology,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,COIN,Coinbase,Aktie,USA,Financials,true,A,Nasdaq Global Select Market; S&P 500
2026.08.11-v1,COKE,Coca-Cola Consolidated,Aktie,USA,Consumer Staples,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,COLB,Columbia Banking System,Aktie,USA,Financials,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,COLL,"Collegium Pharmaceutical, Inc.",Aktie,USA,Health Care,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,COLM,Columbia Sportswear,Aktie,USA,Consumer Discretionary,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,CON,"Concentra Group Holdings Parent, Inc.",Aktie,USA,Health Care,true,C,S&P SmallCap 600
2026.08.11-v1,COO,Cooper Companies (The),Aktie,USA,Health Care,true,A,Nasdaq Global Select Market; S&P 500
2026.08.11-v1,COP,ConocoPhillips,Aktie,USA,Energie,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.11-v1,COR,Cencora,Aktie,USA,Health Care,true,A,S&P 500
2026.08.11-v1,CORT,Corcept Therapeutics Incorporated,Aktie,USA,Health Care,true,C,S&P SmallCap 600
2026.08.11-v1,CORZ,"Core Scientific, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,COST,Costco,Aktie,USA,Konsum,true,A,Kuratiertes Prognoseuniversum; Nasdaq Global Select Market; S&P 500
2026.08.11-v1,COTY,Coty,Aktie,USA,Consumer Staples,true,C,S&P SmallCap 600
2026.08.11-v1,CPAY,Corpay,Aktie,USA,Financials,true,A,S&P 500
2026.08.11-v1,CPB,The Campbell's Company,Aktie,USA,Consumer Staples,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,CPF,Central Pacific Financial Corp.,Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.11-v1,CPIX,Cumberland Pharmaceuticals Inc.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,CPK,Chesapeake Utilities Corp.,Aktie,USA,Utilities,true,C,S&P SmallCap 600
2026.08.11-v1,CPRI,Capri Holdings,Aktie,USA,Consumer Discretionary,true,B,S&P MidCap 400
2026.08.11-v1,CPRT,Copart,Aktie,USA,Industrials,true,A,Nasdaq Global Select Market; S&P 500
2026.08.11-v1,CPT,Camden Property Trust,Aktie,USA,Real Estate,true,A,S&P 500
2026.08.11-v1,CPZ,Calamos Long/Short Equity & Dynamic Income Trust,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,CR,Crane,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.11-v1,CRAI,"CRA International,Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,CRBG,Corebridge Financial,Aktie,USA,Financials,true,B,S&P MidCap 400
2026.08.11-v1,CRBU,"Caribou Biosciences, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,CRC,California Resources Corporation,Aktie,USA,Energy,true,C,S&P SmallCap 600
2026.08.11-v1,CRCT,"Cricut, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,CRDO,Credo Technology Group Holding Ltd,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,CRESY,Cresud S.A.C.I.F. y A.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,CRGY,Crescent Energy Company,Aktie,USA,Energy,true,C,S&P SmallCap 600
2026.08.11-v1,CRH,CRH plc,Aktie,USA,Materials,true,A,S&P 500
2026.08.11-v1,CRI,"Carter's, Inc.",Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.11-v1,CRK,"Comstock Resources, Inc.",Aktie,USA,Energy,true,C,S&P SmallCap 600
2026.08.11-v1,CRL,Charles River Laboratories,Aktie,USA,Health Care,true,A,S&P 500
2026.08.11-v1,CRM,Salesforce,Aktie,USA,Software,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.11-v1,CRMT,"America's Car-Mart, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,CRNC,Cerence Inc.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,CRNT,Ceragon Networks Ltd.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,CRNX,"Crinetics Pharmaceuticals, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,CROX,Crocs,Aktie,USA,Consumer Discretionary,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,CRS,Carpenter Technology,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.11-v1,CRSR,Corsair Gaming,Aktie,USA,Information Technology,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,CRTO,Criteo S.A.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,CRUS,Cirrus Logic,Aktie,USA,Information Technology,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,CRVL,CorVel Corporation,Aktie,USA,Health Care,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,CRWD,CrowdStrike,Aktie,USA,Cybersicherheit,true,A,Kuratiertes Prognoseuniversum; Nasdaq Global Select Market; S&P 500
2026.08.11-v1,CRWV,"CoreWeave, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,CSCO,Cisco Systems,Aktie,USA,Netzwerk,true,A,Kuratiertes Prognoseuniversum; Nasdaq Global Select Market; S&P 500
2026.08.11-v1,CSGP,CoStar Group,Aktie,USA,Real Estate,true,A,Nasdaq Global Select Market; S&P 500
2026.08.11-v1,CSHR,CoinShares PLC,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,CSIQ,Canadian Solar Inc.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,CSL,Carlisle Companies,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.11-v1,CSQ,Calamos Strategic Total Return Fund,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,CSR,Centerspace Trust,Aktie,USA,Real Estate,true,C,S&P SmallCap 600
2026.08.11-v1,CSTE,Caesarstone Ltd.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,CSW,"CSW Industrials, Inc.",Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.11-v1,CSWC,Capital Southwest Corporation,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,CSX,CSX,Aktie,USA,Infrastruktur,true,A,Kuratiertes Prognoseuniversum; Nasdaq Global Select Market; S&P 500
2026.08.11-v1,CTAS,Cintas,Aktie,USA,Industrials,true,A,Nasdaq Global Select Market; S&P 500
2026.08.11-v1,CTBI,"Community Trust Bancorp, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,CTKB,"Cytek Biosciences, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,CTMX,"CytomX Therapeutics, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,CTNM,"Contineum Therapeutics, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,CTRE,CareTrust REIT,Aktie,USA,Real Estate,true,B,S&P MidCap 400
2026.08.11-v1,CTRN,"Citi Trends, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,CTS,CTS Corporation,Aktie,USA,Information Technology,true,C,S&P SmallCap 600
2026.08.11-v1,CTSH,Cognizant,Aktie,USA,Information Technology,true,A,Nasdaq Global Select Market; S&P 500
2026.08.11-v1,CTVA,Corteva,Aktie,USA,Materials,true,A,S&P 500
2026.08.11-v1,CUBE,CubeSmart,Aktie,USA,Real Estate,true,B,S&P MidCap 400
2026.08.11-v1,CUBI,"Customers Bancorp, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.11-v1,CURB,Curbline Properties Corp.,Aktie,USA,Real Estate,true,C,S&P SmallCap 600
2026.08.11-v1,CUVL,Clinuvel Pharmaceuticals Limited,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,CUZ,Cousins Properties,Aktie,USA,Real Estate,true,B,S&P MidCap 400
2026.08.11-v1,CVBF,CVB Financial Corp.,Aktie,USA,Financials,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,CVCO,"Cavco Industries, Inc.",Aktie,USA,Consumer Discretionary,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,CVGI,"Commercial Vehicle Group, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,CVI,"CVR Energy, Inc.",Aktie,USA,Energy,true,C,S&P SmallCap 600
2026.08.11-v1,CVLT,CommVault Systems,Aktie,USA,Information Technology,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,CVNA,Carvana,Aktie,USA,Consumer Discretionary,true,A,S&P 500
2026.08.11-v1,CVRX,"CVRx, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,CVS,CVS Health,Aktie,USA,Gesundheit,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.11-v1,CVSA,Covista Inc.,Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.11-v1,CVX,Chevron,Aktie,USA,Energie,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.11-v1,CW,Curtiss-Wright,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.11-v1,CWCO,Consolidated Water Co. Ltd.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,CWEN,"Clearway Energy, Inc. (Class C)",Aktie,USA,Utilities,true,C,S&P SmallCap 600
2026.08.11-v1,CWEN-A,"Clearway Energy, Inc. (Class A)",Aktie,USA,Utilities,true,C,S&P SmallCap 600
2026.08.11-v1,CWK,Cushman & Wakefield plc,Aktie,USA,Real Estate,true,C,S&P SmallCap 600
2026.08.11-v1,CWST,"Casella Waste Systems, Inc.",Aktie,USA,Industrials,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,CWT,California Water Service Group,Aktie,USA,Utilities,true,C,S&P SmallCap 600
2026.08.11-v1,CXM,"Sprinklr, Inc.",Aktie,USA,Information Technology,true,C,S&P SmallCap 600
2026.08.11-v1,CXT,Crane NXT,Aktie,USA,Information Technology,true,B,S&P MidCap 400
2026.08.11-v1,CXW,CoreCivic,Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.11-v1,CYTK,Cytokinetics,Aktie,USA,Health Care,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,CZR,Caesars Entertainment,Aktie,USA,Consumer Discretionary,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,D,Dominion Energy,Aktie,USA,Utilities,true,A,S&P 500
2026.08.11-v1,DAKT,"Daktronics, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,DAL,Delta Air Lines,Aktie,USA,Industrials,true,A,S&P 500
2026.08.11-v1,DAN,Dana Incorporated,Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.11-v1,DAR,Darling Ingredients,Aktie,USA,Consumer Staples,true,B,S&P MidCap 400
2026.08.11-v1,DASH,DoorDash,Aktie,USA,Consumer Discretionary,true,A,Nasdaq Global Select Market; S&P 500
2026.08.11-v1,DAVE,"Dave, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.11-v1,DBD,Diebold Nixdorf,Aktie,USA,Information Technology,true,C,S&P SmallCap 600
2026.08.11-v1,DBX,Dropbox,Aktie,USA,Information Technology,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,DCBO,Docebo Inc.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,DCH,Dauch Corporation,Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.11-v1,DCI,Donaldson Company,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.11-v1,DCOM,"Dime Community Bancshares, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.11-v1,DD,DuPont,Aktie,USA,Industrials,true,A,S&P 500
2026.08.11-v1,DDI,"DoubleDown Interactive Co., Ltd.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,DDOG,Datadog,Aktie,USA,Software,true,A,Kuratiertes Prognoseuniversum; Nasdaq Global Select Market; S&P 500
2026.08.11-v1,DE,Deere and Company,Aktie,USA,Industrie,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.11-v1,DEA,"Easterly Government Properties, Inc.",Aktie,USA,Real Estate,true,C,S&P SmallCap 600
2026.08.11-v1,DECK,Deckers Brands,Aktie,USA,Consumer Discretionary,true,A,S&P 500
2026.08.11-v1,DEI,Douglas Emmett,Aktie,USA,Real Estate,true,C,S&P SmallCap 600
2026.08.11-v1,DELL,Dell Technologies,Aktie,USA,Information Technology,true,A,S&P 500
2026.08.11-v1,DFH,"Dream Finders Homes, Inc.",Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.11-v1,DFIN,"Donnelley Financial Solutions, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.11-v1,DFTX,"Definium Therapeutics, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,DG,Dollar General,Aktie,USA,Consumer Staples,true,A,S&P 500
2026.08.11-v1,DGICA,"Donegal Group, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,DGICB,"Donegal Group, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,DGII,Digi International Inc.,Aktie,USA,Information Technology,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,DGX,Quest Diagnostics,Aktie,USA,Health Care,true,A,S&P 500
2026.08.11-v1,DHC,Diversified Healthcare Trust,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,DHI,D. R. Horton,Aktie,USA,Consumer Discretionary,true,A,S&P 500
2026.08.11-v1,DHR,Danaher,Aktie,USA,Gesundheit,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.11-v1,DINO,HF Sinclair,Aktie,USA,Energy,true,B,S&P MidCap 400
2026.08.11-v1,DIOD,Diodes Incorporated,Aktie,USA,Information Technology,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,DIS,Walt Disney,Aktie,USA,Medien,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.11-v1,DKNG,DraftKings Inc.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,DKS,Dick's Sporting Goods,Aktie,USA,Consumer Discretionary,true,B,S&P MidCap 400
2026.08.11-v1,DLB,Dolby,Aktie,USA,Information Technology,true,B,S&P MidCap 400
2026.08.11-v1,DLO,DLocal Limited,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,DLR,Digital Realty,Aktie,USA,Real Estate,true,A,S&P 500
2026.08.11-v1,DLTH,Duluth Holdings Inc.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,DLTR,Dollar Tree,Aktie,USA,Consumer Staples,true,A,Nasdaq Global Select Market; S&P 500
2026.08.11-v1,DLX,Deluxe Corporation,Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.11-v1,DMC,Del Monte Corporation,Aktie,USA,Consumer Staples,true,C,S&P SmallCap 600
2026.08.11-v1,DMRC,Digimarc Corporation,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,DNLI,Denali Therapeutics Inc.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,DNOW,NOW Inc,Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.11-v1,DNUT,"Krispy Kreme, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,DOC,Healthpeak Properties,Aktie,USA,Real Estate,true,A,S&P 500
2026.08.11-v1,DOCN,DigitalOcean,Aktie,USA,Information Technology,true,B,S&P MidCap 400
2026.08.11-v1,DOCS,Doximity,Aktie,USA,Health Care,true,B,S&P MidCap 400
2026.08.11-v1,DOCU,Docusign,Aktie,USA,Information Technology,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,DOO,BRP Inc.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,DORM,"Dorman Products, Inc.",Aktie,USA,Consumer Discretionary,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,DOV,Dover Corporation,Aktie,USA,Industrials,true,A,S&P 500
2026.08.11-v1,DOW,Dow Inc.,Aktie,USA,Materials,true,A,S&P 500
2026.08.11-v1,DOX,Amdocs Limited,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,DOYU,DouYu International Holdings Limited,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,DPZ,Domino's,Aktie,USA,Consumer Discretionary,true,A,Nasdaq Global Select Market; S&P 500
2026.08.11-v1,DRH,DiamondRock Hospitality Company,Aktie,USA,Real Estate,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,DRI,Darden Restaurants,Aktie,USA,Consumer Discretionary,true,A,S&P 500
2026.08.11-v1,DRS,"Leonardo DRS, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,DRVN,Driven Brands Holdings Inc.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,DSGN,"Design Therapeutics, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,DSGR,"Distribution Solutions Group, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,DSGX,The Descartes Systems Group Inc.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,DSP,Viant Technology Inc.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,DT,Dynatrace,Aktie,USA,Information Technology,true,B,S&P MidCap 400
2026.08.11-v1,DTE,DTE Energy,Aktie,USA,Utilities,true,A,S&P 500
2026.08.11-v1,DTM,DT Midstream,Aktie,USA,Energy,true,B,S&P MidCap 400
2026.08.11-v1,DUK,Duke Energy,Aktie,USA,Versorger,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.11-v1,DUOL,Duolingo,Aktie,USA,Consumer Discretionary,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,DV,DoubleVerify Holdings Inc.,Aktie,USA,Communication Services,true,C,S&P SmallCap 600
2026.08.11-v1,DVA,DaVita,Aktie,USA,Health Care,true,A,S&P 500
2026.08.11-v1,DVN,Devon Energy,Aktie,USA,Energy,true,A,S&P 500
2026.08.11-v1,DWSN,Dawson Geophysical Company,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,DXC,DXC Technology,Aktie,USA,Information Technology,true,C,S&P SmallCap 600
2026.08.11-v1,DXCM,Dexcom,Aktie,USA,Health Care,true,A,Nasdaq Global Select Market; S&P 500
2026.08.11-v1,DXPE,"DXP Enterprises, Inc.",Aktie,USA,Industrials,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,DY,Dycom Industries,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.11-v1,DYN,"Dyne Therapeutics, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,EAT,"Brinker International, Inc.",Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.11-v1,EBAY,eBay Inc.,Aktie,USA,Consumer Discretionary,true,A,Nasdaq Global Select Market; S&P 500
2026.08.11-v1,EBC,"Eastern Bankshares, Inc.",Aktie,USA,Financials,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,EBON,Ebang International Holdings Inc.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,ECG,"Everus Construction Group, Inc.",Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.11-v1,ECHO,EchoStar,Aktie,USA,Communication Services,true,A,Nasdaq Global Select Market; S&P 500
2026.08.11-v1,ECL,Ecolab,Aktie,USA,Materials,true,A,S&P 500
2026.08.11-v1,ECPG,"Encore Capital Group, Inc.",Aktie,USA,Financials,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,ED,Consolidated Edison,Aktie,USA,Utilities,true,A,S&P 500
2026.08.11-v1,EDIT,"Editas Medicine, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,EEFT,Euronet Worldwide,Aktie,USA,Financials,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,EFC,"Ellington Financial, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.11-v1,EFOR,Everforth Inc.,Aktie,USA,Information Technology,true,C,S&P SmallCap 600
2026.08.11-v1,EFSC,Enterprise Financial Services Corporation,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,EFX,Equifax,Aktie,USA,Industrials,true,A,S&P 500
2026.08.11-v1,EG,Everest Group,Aktie,USA,Financials,true,A,S&P 500
2026.08.11-v1,EGBN,Eagle Bancorp Inc,Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.11-v1,EGHT,8x8 Inc,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,EGP,EastGroup Properties,Aktie,USA,Real Estate,true,B,S&P MidCap 400
2026.08.11-v1,EHC,Encompass Health,Aktie,USA,Health Care,true,B,S&P MidCap 400
2026.08.11-v1,EHTH,"eHealth, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,EIG,"Employers Holdings, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.11-v1,EIKN,"Eikon Therapeutics, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,EIX,Edison International,Aktie,USA,Utilities,true,A,S&P 500
2026.08.11-v1,EL,Estée Lauder Companies (The),Aktie,USA,Consumer Staples,true,A,S&P 500
2026.08.11-v1,ELAN,Elanco,Aktie,USA,Health Care,true,B,S&P MidCap 400
2026.08.11-v1,ELF,e.l.f. Beauty,Aktie,USA,Consumer Staples,true,B,S&P MidCap 400
2026.08.11-v1,ELS,Equity Lifestyle Properties,Aktie,USA,Real Estate,true,B,S&P MidCap 400
2026.08.11-v1,ELV,Elevance Health,Aktie,USA,Gesundheit,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.11-v1,ELVN,"Enliven Therapeutics, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,EMBC,Embecta Corp.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,EME,Emcor,Aktie,USA,Industrials,true,A,S&P 500
2026.08.11-v1,EMN,Eastman Chemical Company,Aktie,USA,Materials,true,C,S&P SmallCap 600
2026.08.11-v1,EMPD,Empery Digital Inc.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,EMR,Emerson Electric,Aktie,USA,Industrials,true,A,S&P 500
2026.08.11-v1,ENLT,Enlight Renewable Energy Ltd.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,ENOV,Enovis,Aktie,USA,Health Care,true,C,S&P SmallCap 600
2026.08.11-v1,ENPH,Enphase Energy,Aktie,USA,Information Technology,true,C,S&P SmallCap 600
