version,ticker,name,asset_type,region,category,active,liquidity_class,source_group
2026.08.09-v1,ARW,Arrow Electronics,Aktie,USA,Information Technology,true,B,S&P MidCap 400
2026.08.09-v1,ARWR,Arrowhead Pharmaceuticals,Aktie,USA,Health Care,true,B,S&P MidCap 400
2026.08.09-v1,ASB,Associated Bank,Aktie,USA,Financials,true,B,S&P MidCap 400
2026.08.09-v1,ASH,Ashland Global,Aktie,USA,Materials,true,B,S&P MidCap 400
2026.08.09-v1,ASO,Academy Sports + Outdoors,Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.09-v1,ASTE,"Astec Industries, Inc.",Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.09-v1,ASTH,"Astrana Health, Inc.",Aktie,USA,Health Care,true,C,S&P SmallCap 600
2026.08.09-v1,ATEN,"A10 Networks, Inc.",Aktie,USA,Information Technology,true,C,S&P SmallCap 600
2026.08.09-v1,ATI,ATI Inc.,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.09-v1,ATMU,Atmus Filtration Technologies Inc.,Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.09-v1,ATO,Atmos Energy,Aktie,USA,Utilities,true,A,S&P 500
2026.08.09-v1,ATR,AptarGroup,Aktie,USA,Materials,true,B,S&P MidCap 400
2026.08.09-v1,AUB,"Atlantic Union Bankshares, Corp.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,AVA,Avista Corporation,Aktie,USA,Utilities,true,C,S&P SmallCap 600
2026.08.09-v1,AVAV,AeroVironment,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.09-v1,AVB,AvalonBay Communities,Aktie,USA,Real Estate,true,A,S&P 500
2026.08.09-v1,AVGO,Broadcom,Aktie,USA,Halbleiter,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,AVNT,Avient,Aktie,USA,Materials,true,B,S&P MidCap 400
2026.08.09-v1,AVT,Avnet,Aktie,USA,Information Technology,true,B,S&P MidCap 400
2026.08.09-v1,AVTR,Avantor,Aktie,USA,Health Care,true,B,S&P MidCap 400
2026.08.09-v1,AVY,Avery Dennison,Aktie,USA,Materials,true,A,S&P 500
2026.08.09-v1,AWI,"Armstrong World Industries, Inc.",Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.09-v1,AWK,American Water Works,Aktie,USA,Utilities,true,A,S&P 500
2026.08.09-v1,AWR,American States Water Company,Aktie,USA,Utilities,true,C,S&P SmallCap 600
2026.08.09-v1,AX,"Axos Financial, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,AXON,Axon Enterprise,Aktie,USA,Industrials,true,A,S&P 500
2026.08.09-v1,AXP,American Express,Aktie,USA,Finanzen,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,AXTA,Axalta,Aktie,USA,Materials,true,B,S&P MidCap 400
2026.08.09-v1,AYI,Acuity Brands,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.09-v1,AZO,AutoZone,Aktie,USA,Consumer Discretionary,true,A,S&P 500
2026.08.09-v1,AZTA,"Azenta, Inc.",Aktie,USA,Health Care,true,C,S&P SmallCap 600
2026.08.09-v1,AZZ,"AZZ, Inc.",Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.09-v1,BA,Boeing,Aktie,USA,Luftfahrt,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,BAC,Bank of America,Aktie,USA,Financials,true,A,S&P 500
2026.08.09-v1,BAH,Booz Allen Hamilton,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.09-v1,BALL,Ball Corporation,Aktie,USA,Materials,true,A,S&P 500
2026.08.09-v1,BANC,"Banc Of California, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,BANF,Bancfirst Corp,Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,BANR,Banner Corporation,Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,BAX,Baxter International,Aktie,USA,Health Care,true,A,S&P 500
2026.08.09-v1,BBT,Beacon Financial Corp.,Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,BBWI,"Bath & Body Works, Inc.",Aktie,USA,Consumer Discretionary,true,B,S&P MidCap 400
2026.08.09-v1,BBY,Best Buy,Aktie,USA,Consumer Discretionary,true,A,S&P 500
2026.08.09-v1,BC,Brunswick,Aktie,USA,Consumer Discretionary,true,B,S&P MidCap 400
2026.08.09-v1,BCC,Boise Cascade,Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.09-v1,BCO,Brink's,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.09-v1,BCPC,Balchem Corporation,Aktie,USA,Materials,true,C,S&P SmallCap 600
2026.08.09-v1,BDC,Belden Inc.,Aktie,USA,Information Technology,true,B,S&P MidCap 400
2026.08.09-v1,BDX,Becton Dickinson,Aktie,USA,Health Care,true,A,S&P 500
2026.08.09-v1,BEN,Franklin Resources,Aktie,USA,Financials,true,A,S&P 500
2026.08.09-v1,BF-B,Brown–Forman,Aktie,USA,Consumer Staples,true,A,S&P 500
2026.08.09-v1,BFAM,Bright Horizons Family Solutions Inc.,Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.09-v1,BFH,"Bread Financial Holdings, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,BFS,"Saul Centers, Inc.",Aktie,USA,Real Estate,true,C,S&P SmallCap 600
2026.08.09-v1,BG,Bunge Global,Aktie,USA,Consumer Staples,true,A,S&P 500
2026.08.09-v1,BGC,"BGC Group, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,BHE,"Benchmark Electronics, Inc.",Aktie,USA,Information Technology,true,C,S&P SmallCap 600
2026.08.09-v1,BHF,Brighthouse Financial,Aktie,USA,Financials,true,B,S&P MidCap 400
2026.08.09-v1,BIIB,Biogen,Aktie,USA,Health Care,true,A,S&P 500
2026.08.09-v1,BILL,Bill Holdings,Aktie,USA,Information Technology,true,B,S&P MidCap 400
2026.08.09-v1,BIO,Bio-Rad Laboratories,Aktie,USA,Health Care,true,B,S&P MidCap 400
2026.08.09-v1,BJ,BJ's Wholesale Club,Aktie,USA,Consumer Staples,true,B,S&P MidCap 400
2026.08.09-v1,BJRI,"BJ's Restaurants, Inc.",Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.09-v1,BKE,"The Buckle, Inc.",Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.09-v1,BKH,Black Hills Corporation,Aktie,USA,Utilities,true,B,S&P MidCap 400
2026.08.09-v1,BKNG,Booking Holdings,Aktie,USA,Reisen,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,BKR,Baker Hughes,Aktie,USA,Energy,true,A,S&P 500
2026.08.09-v1,BKU,"BankUnited, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,BL,"BlackLine Systems, Inc.",Aktie,USA,Information Technology,true,C,S&P SmallCap 600
2026.08.09-v1,BLDR,Builders FirstSource,Aktie,USA,Industrials,true,A,S&P 500
2026.08.09-v1,BLFS,"BioLife Solutions, Inc.",Aktie,USA,Health Care,true,C,S&P SmallCap 600
2026.08.09-v1,BLK,BlackRock,Aktie,USA,Finanzen,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,BLKB,Blackbaud,Aktie,USA,Information Technology,true,C,S&P SmallCap 600
2026.08.09-v1,BMI,"Badger Meter, Inc.",Aktie,USA,Information Technology,true,C,S&P SmallCap 600
2026.08.09-v1,BMRN,BioMarin Pharmaceutical,Aktie,USA,Health Care,true,B,S&P MidCap 400
2026.08.09-v1,BMY,Bristol Myers Squibb,Aktie,USA,Gesundheit,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,BNL,"Broadstone Net Lease, Inc.",Aktie,USA,Real Estate,true,C,S&P SmallCap 600
2026.08.09-v1,BNY,Bank of New York Mellon,Aktie,USA,Finanzen,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,BOH,Bank of Hawaii,Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,BOOT,"Boot Barn Holdings, Inc.",Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.09-v1,BOX,"Box, Inc.",Aktie,USA,Information Technology,true,C,S&P SmallCap 600
2026.08.09-v1,BR,Broadridge Financial Solutions,Aktie,USA,Industrials,true,A,S&P 500
2026.08.09-v1,BRC,Brady Corporation,Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.09-v1,BRK-B,Berkshire Hathaway,Aktie,USA,Konglomerat,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,BRKR,Bruker,Aktie,USA,Health Care,true,B,S&P MidCap 400
2026.08.09-v1,BRO,Brown & Brown,Aktie,USA,Financials,true,A,S&P 500
2026.08.09-v1,BROS,Dutch Bros Inc.,Aktie,USA,Consumer Discretionary,true,B,S&P MidCap 400
2026.08.09-v1,BRX,Brixmor Property Group,Aktie,USA,Real Estate,true,B,S&P MidCap 400
2026.08.09-v1,BSX,Boston Scientific,Aktie,USA,Health Care,true,A,S&P 500
2026.08.09-v1,BSY,Bentley Systems,Aktie,USA,Information Technology,true,B,S&P MidCap 400
2026.08.09-v1,BTSG,BrightSpring Health Services,Aktie,USA,Health Care,true,B,S&P MidCap 400
2026.08.09-v1,BTU,"Peabody Energy, Inc.",Aktie,USA,Energy,true,C,S&P SmallCap 600
2026.08.09-v1,BURL,Burlington Stores,Aktie,USA,Consumer Discretionary,true,B,S&P MidCap 400
2026.08.09-v1,BWA,BorgWarner,Aktie,USA,Consumer Discretionary,true,B,S&P MidCap 400
2026.08.09-v1,BWXT,BWX Technologies,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.09-v1,BX,Blackstone Inc.,Aktie,USA,Financials,true,A,S&P 500
2026.08.09-v1,BXMT,"Blackstone Mortgage Trust, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,BXP,"BXP, Inc.",Aktie,USA,Real Estate,true,A,S&P 500
2026.08.09-v1,BYD,Boyd Gaming,Aktie,USA,Consumer Discretionary,true,B,S&P MidCap 400
2026.08.09-v1,C,Citigroup,Aktie,USA,Financials,true,A,S&P 500
2026.08.09-v1,CACC,Credit Acceptance,Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,CACI,CACI International,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.09-v1,CAG,Conagra Brands,Aktie,USA,Consumer Staples,true,C,S&P SmallCap 600
2026.08.09-v1,CAH,Cardinal Health,Aktie,USA,Health Care,true,A,S&P 500
2026.08.09-v1,CAKE,"The Cheesecake Factory, Inc.",Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.09-v1,CALM,"Cal-Maine Foods, Inc.",Aktie,USA,Consumer Staples,true,C,S&P SmallCap 600
2026.08.09-v1,CALX,Calix,Aktie,USA,Information Technology,true,C,S&P SmallCap 600
2026.08.09-v1,CALY,Callaway Golf Company,Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.09-v1,CAR,Avis Budget Group,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.09-v1,CARG,CarGurus,Aktie,USA,Communication Services,true,C,S&P SmallCap 600
2026.08.09-v1,CARR,Carrier Global,Aktie,USA,Industrials,true,A,S&P 500
2026.08.09-v1,CART,Maplebear Inc.,Aktie,USA,Consumer Staples,true,B,S&P MidCap 400
2026.08.09-v1,CASH,"Pathward Financial, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,CASY,Casey's,Aktie,USA,Consumer Staples,true,A,S&P 500
2026.08.09-v1,CAT,Caterpillar,Aktie,USA,Industrie,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,CATY,Cathay General Bancorp,Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,CAVA,Cava Group,Aktie,USA,Consumer Discretionary,true,B,S&P MidCap 400
2026.08.09-v1,CB,Chubb Limited,Aktie,USA,Financials,true,A,S&P 500
2026.08.09-v1,CBOE,Cboe Global Markets,Aktie,USA,Financials,true,A,S&P 500
2026.08.09-v1,CBRE,CBRE Group,Aktie,USA,Real Estate,true,A,S&P 500
2026.08.09-v1,CBRL,Cracker Barrel,Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.09-v1,CBSH,Commerce Bancshares,Aktie,USA,Financials,true,B,S&P MidCap 400
2026.08.09-v1,CBT,Cabot Corp,Aktie,USA,Materials,true,B,S&P MidCap 400
2026.08.09-v1,CBU,"Community Bank System, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,CC,Chemours,Aktie,USA,Materials,true,C,S&P SmallCap 600
2026.08.09-v1,CCI,Crown Castle,Aktie,USA,Real Estate,true,A,S&P 500
2026.08.09-v1,CCK,Crown Holdings,Aktie,USA,Materials,true,B,S&P MidCap 400
2026.08.09-v1,CCL,Carnival Corporation,Aktie,USA,Consumer Discretionary,true,A,S&P 500
2026.08.09-v1,CCOI,"Cogent Communications Holdings, Inc.",Aktie,USA,Communication Services,true,C,S&P SmallCap 600
2026.08.09-v1,CCS,"Century Communities, Inc.",Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.09-v1,CDE,Coeur Mining,Aktie,USA,Materials,true,B,S&P MidCap 400
2026.08.09-v1,CDNS,Cadence Design Systems,Aktie,USA,Information Technology,true,A,S&P 500
2026.08.09-v1,CDP,COPT Defense Properties,Aktie,USA,Real Estate,true,B,S&P MidCap 400
2026.08.09-v1,CDW,CDW Corporation,Aktie,USA,Information Technology,true,A,S&P 500
2026.08.09-v1,CE,Celanese,Aktie,USA,Materials,true,C,S&P SmallCap 600
2026.08.09-v1,CEG,Constellation Energy,Aktie,USA,Utilities,true,A,S&P 500
2026.08.09-v1,CELH,Celsius Holdings,Aktie,USA,Consumer Staples,true,B,S&P MidCap 400
2026.08.09-v1,CENT,Central Garden & Pet Company,Aktie,USA,Consumer Staples,true,C,S&P SmallCap 600
2026.08.09-v1,CENTA,Central Garden & Pet Company (Class A),Aktie,USA,Consumer Staples,true,C,S&P SmallCap 600
2026.08.09-v1,CENX,Century Aluminum Company,Aktie,USA,Materials,true,C,S&P SmallCap 600
2026.08.09-v1,CERT,"Certara, Inc.",Aktie,USA,Health Care,true,C,S&P SmallCap 600
2026.08.09-v1,CF,CF Industries,Aktie,USA,Materials,true,A,S&P 500
2026.08.09-v1,CFFN,Capitol Federal Savings Bank,Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,CFG,Citizens Financial Group,Aktie,USA,Financials,true,A,S&P 500
2026.08.09-v1,CFR,Frost Bank,Aktie,USA,Financials,true,B,S&P MidCap 400
2026.08.09-v1,CG,Carlyle Group (The),Aktie,USA,Financials,true,B,S&P MidCap 400
2026.08.09-v1,CGNX,Cognex,Aktie,USA,Information Technology,true,B,S&P MidCap 400
2026.08.09-v1,CHCO,City Holding Company,Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,CHD,Church & Dwight,Aktie,USA,Consumer Staples,true,A,S&P 500
2026.08.09-v1,CHDN,Churchill Downs Inc.,Aktie,USA,Consumer Discretionary,true,B,S&P MidCap 400
2026.08.09-v1,CHE,Chemed Corp.,Aktie,USA,Health Care,true,B,S&P MidCap 400
2026.08.09-v1,CHEF,"Chefs' Warehouse, Inc.",Aktie,USA,Consumer Staples,true,C,S&P SmallCap 600
2026.08.09-v1,CHH,Choice Hotels,Aktie,USA,Consumer Discretionary,true,B,S&P MidCap 400
2026.08.09-v1,CHRD,Chord Energy,Aktie,USA,Energy,true,B,S&P MidCap 400
2026.08.09-v1,CHRW,C.H. Robinson,Aktie,USA,Industrials,true,A,S&P 500
2026.08.09-v1,CHTR,Charter Communications,Aktie,USA,Communication Services,true,A,S&P 500
2026.08.09-v1,CHWY,Chewy,Aktie,USA,Consumer Discretionary,true,B,S&P MidCap 400
2026.08.09-v1,CI,Cigna,Aktie,USA,Gesundheit,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,CIEN,Ciena,Aktie,USA,Information Technology,true,A,S&P 500
2026.08.09-v1,CINF,Cincinnati Financial,Aktie,USA,Financials,true,A,S&P 500
2026.08.09-v1,CL,Colgate-Palmolive,Aktie,USA,Consumer Staples,true,A,S&P 500
2026.08.09-v1,CLF,Cleveland-Cliffs,Aktie,USA,Materials,true,B,S&P MidCap 400
2026.08.09-v1,CLH,Clean Harbors,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.09-v1,CLSK,"CleanSpark, Inc.",Aktie,USA,Information Technology,true,C,S&P SmallCap 600
2026.08.09-v1,CLX,Clorox,Aktie,USA,Consumer Staples,true,A,S&P 500
2026.08.09-v1,CMC,Commercial Metals,Aktie,USA,Materials,true,B,S&P MidCap 400
2026.08.09-v1,CMCSA,Comcast,Aktie,USA,Medien,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,CME,CME Group,Aktie,USA,Finanzen,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,CMG,Chipotle Mexican Grill,Aktie,USA,Konsum,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,CMI,Cummins,Aktie,USA,Industrials,true,A,S&P 500
2026.08.09-v1,CMS,CMS Energy,Aktie,USA,Utilities,true,A,S&P 500
2026.08.09-v1,CNC,Centene Corporation,Aktie,USA,Health Care,true,A,S&P 500
2026.08.09-v1,CNH,CNH Industrial,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.09-v1,CNK,"Cinemark Holdings, Inc.",Aktie,USA,Communication Services,true,C,S&P SmallCap 600
2026.08.09-v1,CNM,Core & Main,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.09-v1,CNMD,CONMED Corporation,Aktie,USA,Health Care,true,C,S&P SmallCap 600
2026.08.09-v1,CNO,CNO Financial Group,Aktie,USA,Financials,true,B,S&P MidCap 400
2026.08.09-v1,CNP,CenterPoint Energy,Aktie,USA,Utilities,true,A,S&P 500
2026.08.09-v1,CNR,"Core Natural Resources, Inc.",Aktie,USA,Energy,true,C,S&P SmallCap 600
2026.08.09-v1,CNS,"Cohen & Steers, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,CNX,CNX Resources,Aktie,USA,Energy,true,B,S&P MidCap 400
2026.08.09-v1,CNXC,Concentrix,Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.09-v1,CNXN,"PC Connection, Inc.",Aktie,USA,Information Technology,true,C,S&P SmallCap 600
2026.08.09-v1,COCO,The Vita Coco Company,Aktie,USA,Consumer Staples,true,C,S&P SmallCap 600
2026.08.09-v1,COF,Capital One,Aktie,USA,Financials,true,A,S&P 500
2026.08.09-v1,COHR,Coherent Corp.,Aktie,USA,Information Technology,true,A,S&P 500
2026.08.09-v1,COHU,"Cohu, Inc.",Aktie,USA,Information Technology,true,C,S&P SmallCap 600
2026.08.09-v1,COIN,Coinbase,Aktie,USA,Financials,true,A,S&P 500
2026.08.09-v1,COKE,Coca-Cola Consolidated,Aktie,USA,Consumer Staples,true,B,S&P MidCap 400
2026.08.09-v1,COLB,Columbia Banking System,Aktie,USA,Financials,true,B,S&P MidCap 400
2026.08.09-v1,COLL,"Collegium Pharmaceutical, Inc.",Aktie,USA,Health Care,true,C,S&P SmallCap 600
2026.08.09-v1,COLM,Columbia Sportswear,Aktie,USA,Consumer Discretionary,true,B,S&P MidCap 400
2026.08.09-v1,CON,"Concentra Group Holdings Parent, Inc.",Aktie,USA,Health Care,true,C,S&P SmallCap 600
2026.08.09-v1,COO,Cooper Companies (The),Aktie,USA,Health Care,true,A,S&P 500
2026.08.09-v1,COP,ConocoPhillips,Aktie,USA,Energie,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,COR,Cencora,Aktie,USA,Health Care,true,A,S&P 500
2026.08.09-v1,CORT,Corcept Therapeutics Incorporated,Aktie,USA,Health Care,true,C,S&P SmallCap 600
2026.08.09-v1,COST,Costco,Aktie,USA,Konsum,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,COTY,Coty,Aktie,USA,Consumer Staples,true,C,S&P SmallCap 600
2026.08.09-v1,CPAY,Corpay,Aktie,USA,Financials,true,A,S&P 500
2026.08.09-v1,CPB,The Campbell's Company,Aktie,USA,Consumer Staples,true,C,S&P SmallCap 600
2026.08.09-v1,CPF,Central Pacific Financial Corp.,Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,CPK,Chesapeake Utilities Corp.,Aktie,USA,Utilities,true,C,S&P SmallCap 600
2026.08.09-v1,CPRI,Capri Holdings,Aktie,USA,Consumer Discretionary,true,B,S&P MidCap 400
2026.08.09-v1,CPRT,Copart,Aktie,USA,Industrials,true,A,S&P 500
2026.08.09-v1,CPT,Camden Property Trust,Aktie,USA,Real Estate,true,A,S&P 500
2026.08.09-v1,CR,Crane,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.09-v1,CRBG,Corebridge Financial,Aktie,USA,Financials,true,B,S&P MidCap 400
2026.08.09-v1,CRC,California Resources Corporation,Aktie,USA,Energy,true,C,S&P SmallCap 600
2026.08.09-v1,CRGY,Crescent Energy Company,Aktie,USA,Energy,true,C,S&P SmallCap 600
2026.08.09-v1,CRH,CRH plc,Aktie,USA,Materials,true,A,S&P 500
2026.08.09-v1,CRI,"Carter's, Inc.",Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.09-v1,CRK,"Comstock Resources, Inc.",Aktie,USA,Energy,true,C,S&P SmallCap 600
2026.08.09-v1,CRL,Charles River Laboratories,Aktie,USA,Health Care,true,A,S&P 500
2026.08.09-v1,CRM,Salesforce,Aktie,USA,Software,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,CROX,Crocs,Aktie,USA,Consumer Discretionary,true,B,S&P MidCap 400
2026.08.09-v1,CRS,Carpenter Technology,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.09-v1,CRSR,Corsair Gaming,Aktie,USA,Information Technology,true,C,S&P SmallCap 600
2026.08.09-v1,CRUS,Cirrus Logic,Aktie,USA,Information Technology,true,B,S&P MidCap 400
2026.08.09-v1,CRVL,CorVel Corporation,Aktie,USA,Health Care,true,C,S&P SmallCap 600
2026.08.09-v1,CRWD,CrowdStrike,Aktie,USA,Cybersicherheit,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,CSCO,Cisco Systems,Aktie,USA,Netzwerk,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,CSGP,CoStar Group,Aktie,USA,Real Estate,true,A,S&P 500
2026.08.09-v1,CSL,Carlisle Companies,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.09-v1,CSR,Centerspace Trust,Aktie,USA,Real Estate,true,C,S&P SmallCap 600
2026.08.09-v1,CSW,"CSW Industrials, Inc.",Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.09-v1,CSX,CSX,Aktie,USA,Infrastruktur,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,CTAS,Cintas,Aktie,USA,Industrials,true,A,S&P 500
2026.08.09-v1,CTRE,CareTrust REIT,Aktie,USA,Real Estate,true,B,S&P MidCap 400
2026.08.09-v1,CTS,CTS Corporation,Aktie,USA,Information Technology,true,C,S&P SmallCap 600
2026.08.09-v1,CTSH,Cognizant,Aktie,USA,Information Technology,true,A,S&P 500
2026.08.09-v1,CTVA,Corteva,Aktie,USA,Materials,true,A,S&P 500
2026.08.09-v1,CUBE,CubeSmart,Aktie,USA,Real Estate,true,B,S&P MidCap 400
2026.08.09-v1,CUBI,"Customers Bancorp, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,CURB,Curbline Properties Corp.,Aktie,USA,Real Estate,true,C,S&P SmallCap 600
2026.08.09-v1,CUZ,Cousins Properties,Aktie,USA,Real Estate,true,B,S&P MidCap 400
2026.08.09-v1,CVBF,CVB Financial Corp.,Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,CVCO,"Cavco Industries, Inc.",Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.09-v1,CVI,"CVR Energy, Inc.",Aktie,USA,Energy,true,C,S&P SmallCap 600
2026.08.09-v1,CVLT,CommVault Systems,Aktie,USA,Information Technology,true,B,S&P MidCap 400
2026.08.09-v1,CVNA,Carvana,Aktie,USA,Consumer Discretionary,true,A,S&P 500
2026.08.09-v1,CVS,CVS Health,Aktie,USA,Gesundheit,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,CVSA,Covista Inc.,Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.09-v1,CVX,Chevron,Aktie,USA,Energie,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,CW,Curtiss-Wright,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.09-v1,CWEN,"Clearway Energy, Inc. (Class C)",Aktie,USA,Utilities,true,C,S&P SmallCap 600
2026.08.09-v1,CWEN-A,"Clearway Energy, Inc. (Class A)",Aktie,USA,Utilities,true,C,S&P SmallCap 600
2026.08.09-v1,CWK,Cushman & Wakefield plc,Aktie,USA,Real Estate,true,C,S&P SmallCap 600
2026.08.09-v1,CWST,"Casella Waste Systems, Inc.",Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.09-v1,CWT,California Water Service Group,Aktie,USA,Utilities,true,C,S&P SmallCap 600
2026.08.09-v1,CXM,"Sprinklr, Inc.",Aktie,USA,Information Technology,true,C,S&P SmallCap 600
2026.08.09-v1,CXT,Crane NXT,Aktie,USA,Information Technology,true,B,S&P MidCap 400
2026.08.09-v1,CXW,CoreCivic,Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.09-v1,CYTK,Cytokinetics,Aktie,USA,Health Care,true,B,S&P MidCap 400
2026.08.09-v1,CZR,Caesars Entertainment,Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.09-v1,D,Dominion Energy,Aktie,USA,Utilities,true,A,S&P 500
2026.08.09-v1,DAL,Delta Air Lines,Aktie,USA,Industrials,true,A,S&P 500
2026.08.09-v1,DAN,Dana Incorporated,Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.09-v1,DAR,Darling Ingredients,Aktie,USA,Consumer Staples,true,B,S&P MidCap 400
2026.08.09-v1,DASH,DoorDash,Aktie,USA,Consumer Discretionary,true,A,S&P 500
2026.08.09-v1,DAVE,"Dave, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,DBD,Diebold Nixdorf,Aktie,USA,Information Technology,true,C,S&P SmallCap 600
2026.08.09-v1,DBX,Dropbox,Aktie,USA,Information Technology,true,B,S&P MidCap 400
2026.08.09-v1,DCH,Dauch Corporation,Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.09-v1,DCI,Donaldson Company,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.09-v1,DCOM,"Dime Community Bancshares, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,DD,DuPont,Aktie,USA,Industrials,true,A,S&P 500
2026.08.09-v1,DDOG,Datadog,Aktie,USA,Software,true,A,Kuratiertes Prognoseuniversum; S&P 500
